Zeit von [CET/CEST],Zeit bis [CET/CEST],Leistung [MW],demand1,time
18.06.2023 09:00:00,18.06.2023 10:00:00,4715.6,5532.004443681319,"(2030, 4041)"
18.06.2023 10:00:00,18.06.2023 11:00:00,4753.1,5576.023964056776,"(2030, 4042)"
18.06.2023 11:00:00,18.06.2023 12:00:00,4801.3,5632.596510416666,"(2030, 4043)"
18.06.2023 12:00:00,18.06.2023 13:00:00,4630.7,5432.485350274725,"(2030, 4044)"
18.06.2023 13:00:00,18.06.2023 14:00:00,4453.6,5224.746753663004,"(2030, 4045)"
18.06.2023 14:00:00,18.06.2023 15:00:00,4385.8,5145.232195512821,"(2030, 4046)"
18.06.2023 15:00:00,18.06.2023 16:00:00,4389.5,5149.597999656593,"(2030, 4047)"
18.06.2023 16:00:00,18.06.2023 17:00:00,4614.8,5413.937985347985,"(2030, 4048)"
18.06.2023 17:00:00,18.06.2023 18:00:00,4905.7,5755.240778960622,"(2030, 4049)"
18.06.2023 18:00:00,18.06.2023 19:00:00,5223.6,6128.222760989011,"(2030, 4050)"
18.06.2023 19:00:00,18.06.2023 20:00:00,5396.3,6330.861822916667,"(2030, 4051)"
18.06.2023 20:00:00,18.06.2023 21:00:00,5446.8,6390.138873626373,"(2030, 4052)"
18.06.2023 21:00:00,18.06.2023 22:00:00,5370.1,6300.185829326922,"(2030, 4053)"
18.06.2023 22:00:00,18.06.2023 23:00:00,5344.9,6270.651853250915,"(2030, 4054)"
18.06.2023 23:00:00,19.06.2023 00:00:00,4970.6,5831.550479624542,"(2030, 4055)"
19.06.2023 00:00:00,19.06.2023 01:00:00,5008.4,5875.926428571427,"(2030, 4056)"
19.06.2023 01:00:00,19.06.2023 02:00:00,4770.1,5596.376765682235,"(2030, 4057)"
19.06.2023 02:00:00,19.06.2023 03:00:00,4679.2,5489.757847985347,"(2030, 4058)"
19.06.2023 03:00:00,19.06.2023 04:00:00,4603.3,5400.7363616071425,"(2030, 4059)"
19.06.2023 04:00:00,19.06.2023 05:00:00,4739.0,5559.970993589744,"(2030, 4060)"
19.06.2023 05:00:00,19.06.2023 06:00:00,5297.0,6214.667656822344,"(2030, 4061)"
19.06.2023 06:00:00,19.06.2023 07:00:00,6292.0,7382.080357142857,"(2030, 4062)"
19.06.2023 07:00:00,19.06.2023 08:00:00,6923.4,8122.909165521977,"(2030, 4063)"
19.06.2023 08:00:00,19.06.2023 09:00:00,7135.1,8371.327948717948,"(2030, 4064)"
19.06.2023 09:00:00,19.06.2023 10:00:00,7022.3,8239.02440418956,"(2030, 4065)"
19.06.2023 10:00:00,19.06.2023 11:00:00,6911.3,8108.831457188644,"(2030, 4066)"
19.06.2023 11:00:00,19.06.2023 12:00:00,6853.5,8041.055588942308,"(2030, 4067)"
19.06.2023 12:00:00,19.06.2023 13:00:00,6672.5,7828.730597527472,"(2030, 4068)"
19.06.2023 13:00:00,19.06.2023 14:00:00,6653.0,7805.889657738095,"(2030, 4069)"
19.06.2023 14:00:00,19.06.2023 15:00:00,6637.9,7788.210990155677,"(2030, 4070)"
19.06.2023 15:00:00,19.06.2023 16:00:00,6622.7,7770.414819711537,"(2030, 4071)"
19.06.2023 16:00:00,19.06.2023 17:00:00,6669.8,7825.715430402929,"(2030, 4072)"
19.06.2023 17:00:00,19.06.2023 18:00:00,6795.8,7973.590864239926,"(2030, 4073)"
19.06.2023 18:00:00,19.06.2023 19:00:00,6921.9,8121.585072115384,"(2030, 4074)"
19.06.2023 19:00:00,19.06.2023 20:00:00,6878.1,8070.233140453296,"(2030, 4075)"
19.06.2023 20:00:00,19.06.2023 21:00:00,6714.8,7878.667921245421,"(2030, 4076)"
19.06.2023 21:00:00,19.06.2023 22:00:00,6430.4,7545.010027472526,"(2030, 4077)"
19.06.2023 22:00:00,19.06.2023 23:00:00,6147.4,7212.991554487179,"(2030, 4078)"
19.06.2023 23:00:00,20.06.2023 00:00:00,5640.4,6618.140354853479,"(2030, 4079)"
20.06.2023 00:00:00,20.06.2023 01:00:00,5411.0,6349.005769230768,"(2030, 4080)"
20.06.2023 01:00:00,20.06.2023 02:00:00,5177.0,6074.471113782051,"(2030, 4081)"
20.06.2023 02:00:00,20.06.2023 03:00:00,5067.8,5946.369494047619,"(2030, 4082)"
20.06.2023 03:00:00,20.06.2023 04:00:00,4956.6,5815.919886675824,"(2030, 4083)"
20.06.2023 04:00:00,20.06.2023 05:00:00,5070.3,5949.360940934066,"(2030, 4084)"
20.06.2023 05:00:00,20.06.2023 06:00:00,5544.7,6506.041558493589,"(2030, 4085)"
20.06.2023 06:00:00,20.06.2023 07:00:00,6456.9,7576.435992445055,"(2030, 4086)"
20.06.2023 07:00:00,20.06.2023 08:00:00,7030.6,8249.647773580586,"(2030, 4087)"
20.06.2023 08:00:00,20.06.2023 09:00:00,7200.8,8449.400256410256,"(2030, 4088)"
20.06.2023 09:00:00,20.06.2023 10:00:00,7084.0,8312.38798076923,"(2030, 4089)"
20.06.2023 10:00:00,20.06.2023 11:00:00,6992.4,8204.94427197802,"(2030, 4090)"
20.06.2023 11:00:00,20.06.2023 12:00:00,6943.7,8147.839001259156,"(2030, 4091)"
20.06.2023 12:00:00,20.06.2023 13:00:00,6742.3,7911.551888736263,"(2030, 4092)"
20.06.2023 13:00:00,20.06.2023 14:00:00,6661.7,7817.012338026556,"(2030, 4093)"
20.06.2023 14:00:00,20.06.2023 15:00:00,6609.6,7755.914670329671,"(2030, 4094)"
20.06.2023 15:00:00,20.06.2023 16:00:00,6593.3,7736.825468749999,"(2030, 4095)"
20.06.2023 16:00:00,20.06.2023 17:00:00,6689.3,7849.513754578754,"(2030, 4096)"
20.06.2023 17:00:00,20.06.2023 18:00:00,6830.3,8015.008341918498,"(2030, 4097)"
20.06.2023 18:00:00,20.06.2023 19:00:00,6955.5,8161.963959478021,"(2030, 4098)"
20.06.2023 19:00:00,20.06.2023 20:00:00,6954.9,8161.299692651099,"(2030, 4099)"
20.06.2023 20:00:00,20.06.2023 21:00:00,6797.6,7976.753278388278,"(2030, 4100)"
20.06.2023 21:00:00,20.06.2023 22:00:00,6532.3,7665.47010473901,"(2030, 4101)"
20.06.2023 22:00:00,20.06.2023 23:00:00,6248.6,7332.591907051283,"(2030, 4102)"
20.06.2023 23:00:00,21.06.2023 00:00:00,5728.2,6721.946967719779,"(2030, 4103)"
21.06.2023 00:00:00,21.06.2023 01:00:00,5265.3,6178.771689560439,"(2030, 4104)"
21.06.2023 01:00:00,21.06.2023 02:00:00,5013.6,5883.433200549451,"(2030, 4105)"
21.06.2023 02:00:00,21.06.2023 03:00:00,4893.9,5742.9938907967025,"(2030, 4106)"
21.06.2023 03:00:00,21.06.2023 04:00:00,4803.2,5636.584890109889,"(2030, 4107)"
21.06.2023 04:00:00,21.06.2023 05:00:00,4910.7,5762.764910714285,"(2030, 4108)"
21.06.2023 05:00:00,21.06.2023 06:00:00,5429.6,6371.731314102563,"(2030, 4109)"
21.06.2023 06:00:00,21.06.2023 07:00:00,6336.2,7435.678660714286,"(2030, 4110)"
21.06.2023 07:00:00,21.06.2023 08:00:00,6930.6,8133.26060782967,"(2030, 4111)"
21.06.2023 08:00:00,21.06.2023 09:00:00,7111.7,8345.827426739925,"(2030, 4112)"
21.06.2023 09:00:00,21.06.2023 10:00:00,7026.1,8245.41306146978,"(2030, 4113)"
21.06.2023 10:00:00,21.06.2023 11:00:00,6949.6,8155.676987179487,"(2030, 4114)"
21.06.2023 11:00:00,21.06.2023 12:00:00,6937.1,8141.047363209707,"(2030, 4115)"
21.06.2023 12:00:00,21.06.2023 13:00:00,6744.4,7914.942499999999,"(2030, 4116)"
21.06.2023 13:00:00,21.06.2023 14:00:00,6664.6,7821.330740613553,"(2030, 4117)"
21.06.2023 14:00:00,21.06.2023 15:00:00,6633.7,7785.105598672161,"(2030, 4118)"
21.06.2023 15:00:00,21.06.2023 16:00:00,6668.7,7826.21868646978,"(2030, 4119)"
21.06.2023 16:00:00,21.06.2023 17:00:00,6767.1,7941.737184065933,"(2030, 4120)"
21.06.2023 17:00:00,21.06.2023 18:00:00,6945.1,8150.67427827381,"(2030, 4121)"
21.06.2023 18:00:00,21.06.2023 19:00:00,7052.6,8276.875171703296,"(2030, 4122)"
21.06.2023 19:00:00,21.06.2023 20:00:00,7026.7,8246.519354967948,"(2030, 4123)"
21.06.2023 20:00:00,21.06.2023 21:00:00,6814.5,7997.520913461538,"(2030, 4124)"
21.06.2023 21:00:00,21.06.2023 22:00:00,6482.8,7608.273743131867,"(2030, 4125)"
21.06.2023 22:00:00,21.06.2023 23:00:00,6175.1,7247.189534111722,"(2030, 4126)"
21.06.2023 23:00:00,22.06.2023 00:00:00,5671.6,6656.306879578755,"(2030, 4127)"
22.06.2023 00:00:00,22.06.2023 01:00:00,5301.1,6221.510769230768,"(2030, 4128)"
22.06.2023 01:00:00,22.06.2023 02:00:00,5044.9,5920.85656650641,"(2030, 4129)"
22.06.2023 02:00:00,22.06.2023 03:00:00,4947.8,5806.925208333333,"(2030, 4130)"
22.06.2023 03:00:00,22.06.2023 04:00:00,4844.6,5685.833513049451,"(2030, 4131)"
22.06.2023 04:00:00,22.06.2023 05:00:00,4949.1,5808.507589285715,"(2030, 4132)"
22.06.2023 05:00:00,22.06.2023 06:00:00,5439.5,6384.096322687728,"(2030, 4133)"
22.06.2023 06:00:00,22.06.2023 07:00:00,6369.1,7475.162455357143,"(2030, 4134)"
22.06.2023 07:00:00,22.06.2023 08:00:00,6969.0,8179.281404532966,"(2030, 4135)"
22.06.2023 08:00:00,22.06.2023 09:00:00,7138.7,8378.493456959706,"(2030, 4136)"
22.06.2023 09:00:00,22.06.2023 10:00:00,7055.5,8280.884314903846,"(2030, 4137)"
22.06.2023 10:00:00,22.06.2023 11:00:00,6952.9,8160.5047584706945,"(2030, 4138)"
22.06.2023 11:00:00,22.06.2023 12:00:00,6865.0,8057.377260760072,"(2030, 4139)"
22.06.2023 12:00:00,22.06.2023 13:00:00,6656.0,7812.114285714285,"(2030, 4140)"
22.06.2023 13:00:00,22.06.2023 14:00:00,6625.4,7776.2371371336985,"(2030, 4141)"
22.06.2023 14:00:00,22.06.2023 15:00:00,6644.2,7798.340739468864,"(2030, 4142)"
22.06.2023 15:00:00,22.06.2023 16:00:00,6694.9,7857.885976991757,"(2030, 4143)"
22.06.2023 16:00:00,22.06.2023 17:00:00,6796.4,7977.0566666666655,"(2030, 4144)"
22.06.2023 17:00:00,22.06.2023 18:00:00,6939.8,8145.407540064102,"(2030, 4145)"
22.06.2023 18:00:00,22.06.2023 19:00:00,7058.1,8284.299447115383,"(2030, 4146)"
22.06.2023 19:00:00,22.06.2023 20:00:00,6991.6,8206.286458333334,"(2030, 4147)"
22.06.2023 20:00:00,22.06.2023 21:00:00,6764.2,7939.417806776556,"(2030, 4148)"
22.06.2023 21:00:00,22.06.2023 22:00:00,6475.5,7600.595887706043,"(2030, 4149)"
22.06.2023 22:00:00,22.06.2023 23:00:00,6189.0,7264.352918956044,"(2030, 4150)"
22.06.2023 23:00:00,23.06.2023 00:00:00,5665.7,6650.160773237179,"(2030, 4151)"
23.06.2023 00:00:00,23.06.2023 01:00:00,5211.3,6116.834958791208,"(2030, 4152)"
23.06.2023 01:00:00,23.06.2023 02:00:00,4961.9,5824.126682119962,"(2030, 4153)"
23.06.2023 02:00:00,23.06.2023 03:00:00,4857.3,5701.378197115384,"(2030, 4154)"
23.06.2023 03:00:00,23.06.2023 04:00:00,4752.9,5578.863270947801,"(2030, 4155)"
23.06.2023 04:00:00,23.06.2023 05:00:00,4853.1,5696.503894230769,"(2030, 4156)"
23.06.2023 05:00:00,23.06.2023 06:00:00,5331.7,6258.308691048534,"(2030, 4157)"
23.06.2023 06:00:00,23.06.2023 07:00:00,6274.7,7365.23079326923,"(2030, 4158)"
23.06.2023 07:00:00,23.06.2023 08:00:00,6899.0,8098.072418727105,"(2030, 4159)"
23.06.2023 08:00:00,23.06.2023 09:00:00,7112.6,8348.837619047617,"(2030, 4160)"
23.06.2023 09:00:00,23.06.2023 10:00:00,7045.4,8269.997942994505,"(2030, 4161)"
23.06.2023 10:00:00,23.06.2023 11:00:00,6921.0,8124.014938186812,"(2030, 4162)"
23.06.2023 11:00:00,23.06.2023 12:00:00,6879.9,8075.810273008242,"(2030, 4163)"
23.06.2023 12:00:00,23.06.2023 13:00:00,6692.4,7855.756071428571,"(2030, 4164)"
23.06.2023 13:00:00,23.06.2023 14:00:00,6641.8,7796.398165064102,"(2030, 4165)"
23.06.2023 14:00:00,23.06.2023 15:00:00,6611.3,7760.633941163004,"(2030, 4166)"
23.06.2023 15:00:00,23.06.2023 16:00:00,6640.0,7794.361263736263,"(2030, 4167)"
23.06.2023 16:00:00,23.06.2023 17:00:00,6697.4,7861.778562271061,"(2030, 4168)"
23.06.2023 17:00:00,23.06.2023 18:00:00,6820.1,8005.8496434294875,"(2030, 4169)"
23.06.2023 18:00:00,23.06.2023 19:00:00,6909.2,8110.480206043955,"(2030, 4170)"
23.06.2023 19:00:00,23.06.2023 20:00:00,6825.6,8012.38401098901,"(2030, 4171)"
23.06.2023 20:00:00,23.06.2023 21:00:00,6534.5,7670.707131410256,"(2030, 4172)"
23.06.2023 21:00:00,23.06.2023 22:00:00,6212.4,7292.636517857141,"(2030, 4173)"
23.06.2023 22:00:00,23.06.2023 23:00:00,5960.9,6997.438826694139,"(2030, 4174)"
23.06.2023 23:00:00,24.06.2023 00:00:00,5460.0,6409.468749999999,"(2030, 4175)"
24.06.2023 00:00:00,24.06.2023 01:00:00,5022.0,5895.3313186813175,"(2030, 4176)"
24.06.2023 01:00:00,24.06.2023 02:00:00,4753.5,5580.166080013736,"(2030, 4177)"
24.06.2023 02:00:00,24.06.2023 03:00:00,4608.1,5409.50640224359,"(2030, 4178)"
24.06.2023 03:00:00,24.06.2023 04:00:00,4462.4,5238.492884615384,"(2030, 4179)"
24.06.2023 04:00:00,24.06.2023 05:00:00,4495.8,5277.727486263736,"(2030, 4180)"
24.06.2023 05:00:00,24.06.2023 06:00:00,4642.8,5450.32088598901,"(2030, 4181)"
24.06.2023 06:00:00,24.06.2023 07:00:00,4959.6,5822.2502060439565,"(2030, 4182)"
24.06.2023 07:00:00,24.06.2023 08:00:00,5251.2,6164.599835164834,"(2030, 4183)"
24.06.2023 08:00:00,24.06.2023 09:00:00,5542.0,6506.013644688644,"(2030, 4184)"
24.06.2023 09:00:00,24.06.2023 10:00:00,5693.3,6683.664393887363,"(2030, 4185)"
24.06.2023 10:00:00,24.06.2023 11:00:00,5708.0,6700.954166666666,"(2030, 4186)"
24.06.2023 11:00:00,24.06.2023 12:00:00,5701.9,6693.825655334247,"(2030, 4187)"
24.06.2023 12:00:00,24.06.2023 13:00:00,5444.7,6391.9132623626365,"(2030, 4188)"
24.06.2023 13:00:00,24.06.2023 14:00:00,5267.7,6184.150760645603,"(2030, 4189)"
24.06.2023 14:00:00,24.06.2023 15:00:00,5215.0,6122.312099358975,"(2030, 4190)"
24.06.2023 15:00:00,24.06.2023 16:00:00,5254.3,6168.479634271977,"(2030, 4191)"
24.06.2023 16:00:00,24.06.2023 17:00:00,5321.1,6246.932417582417,"(2030, 4192)"
24.06.2023 17:00:00,24.06.2023 18:00:00,5551.3,6517.217303685898,"(2030, 4193)"
24.06.2023 18:00:00,24.06.2023 19:00:00,5617.9,6595.437750686812,"(2030, 4194)"
24.06.2023 19:00:00,24.06.2023 20:00:00,5619.1,6596.878716231686,"(2030, 4195)"
24.06.2023 20:00:00,24.06.2023 21:00:00,5562.5,6530.461595695971,"(2030, 4196)"
24.06.2023 21:00:00,24.06.2023 22:00:00,5414.5,6356.738281249999,"(2030, 4197)"
24.06.2023 22:00:00,24.06.2023 23:00:00,5299.5,6221.756164148352,"(2030, 4198)"
24.06.2023 23:00:00,25.06.2023 00:00:00,4910.2,5764.735550595237,"(2030, 4199)"
25.06.2023 00:00:00,25.06.2023 01:00:00,4610.5,5412.904326923076,"(2030, 4200)"
25.06.2023 01:00:00,25.06.2023 02:00:00,4338.4,5093.473292124541,"(2030, 4201)"
25.06.2023 02:00:00,25.06.2023 03:00:00,4254.7,4995.230145375457,"(2030, 4202)"
25.06.2023 03:00:00,25.06.2023 04:00:00,4109.1,4824.311996909341,"(2030, 4203)"
25.06.2023 04:00:00,25.06.2023 05:00:00,4078.4,4788.291831501831,"(2030, 4204)"
25.06.2023 05:00:00,25.06.2023 06:00:00,4096.3,4809.33097470238,"(2030, 4205)"
25.06.2023 06:00:00,25.06.2023 07:00:00,4205.7,4937.797984203296,"(2030, 4206)"
25.06.2023 07:00:00,25.06.2023 08:00:00,4326.0,5079.063701923076,"(2030, 4207)"
25.06.2023 08:00:00,25.06.2023 09:00:00,4467.8,5245.5736080586075,"(2030, 4208)"
25.06.2023 09:00:00,25.06.2023 10:00:00,4535.2,5324.732843406593,"(2030, 4209)"
25.06.2023 10:00:00,25.06.2023 11:00:00,4560.5,5354.463421474358,"(2030, 4210)"
25.06.2023 11:00:00,25.06.2023 12:00:00,4609.2,5411.6682623626375,"(2030, 4211)"
25.06.2023 12:00:00,25.06.2023 13:00:00,4458.8,5235.108928571429,"(2030, 4212)"
25.06.2023 13:00:00,25.06.2023 14:00:00,4369.2,5129.93393543956,"(2030, 4213)"
25.06.2023 14:00:00,25.06.2023 15:00:00,4266.9,5009.846610576923,"(2030, 4214)"
25.06.2023 15:00:00,25.06.2023 16:00:00,4325.6,5078.7921291208795,"(2030, 4215)"
25.06.2023 16:00:00,25.06.2023 17:00:00,4521.0,5308.241895604395,"(2030, 4216)"
25.06.2023 17:00:00,25.06.2023 18:00:00,4894.9,5747.2771319826,"(2030, 4217)"
25.06.2023 18:00:00,25.06.2023 19:00:00,5254.3,6169.291596840659,"(2030, 4218)"
25.06.2023 19:00:00,25.06.2023 20:00:00,5488.4,6444.189530677655,"(2030, 4219)"
25.06.2023 20:00:00,25.06.2023 21:00:00,5529.2,6492.126382783882,"(2030, 4220)"
25.06.2023 21:00:00,25.06.2023 22:00:00,5450.4,6399.634326923076,"(2030, 4221)"
25.06.2023 22:00:00,25.06.2023 23:00:00,5420.1,6364.088341346154,"(2030, 4222)"
25.06.2023 23:00:00,26.06.2023 00:00:00,5033.4,5910.0677850274715,"(2030, 4223)"
26.06.2023 00:00:00,26.06.2023 01:00:00,5010.3,5882.9731318681315,"(2030, 4224)"
26.06.2023 01:00:00,26.06.2023 02:00:00,4775.8,5607.656235119048,"(2030, 4225)"
26.06.2023 02:00:00,26.06.2023 03:00:00,4685.7,5501.889296016483,"(2030, 4226)"
26.06.2023 03:00:00,26.06.2023 04:00:00,4612.5,5415.965187156594,"(2030, 4227)"
26.06.2023 04:00:00,26.06.2023 05:00:00,4765.7,5595.878830128205,"(2030, 4228)"
26.06.2023 05:00:00,26.06.2023 06:00:00,5339.3,6269.429773923992,"(2030, 4229)"
26.06.2023 06:00:00,26.06.2023 07:00:00,6322.0,7423.356662087912,"(2030, 4230)"
26.06.2023 07:00:00,26.06.2023 08:00:00,6910.3,8114.184052770146,"(2030, 4231)"
26.06.2023 08:00:00,26.06.2023 09:00:00,7144.5,8389.226304945054,"(2030, 4232)"
26.06.2023 09:00:00,26.06.2023 10:00:00,7077.1,8310.124273695055,"(2030, 4233)"
26.06.2023 10:00:00,26.06.2023 11:00:00,6954.3,8165.968959478021,"(2030, 4234)"
26.06.2023 11:00:00,26.06.2023 12:00:00,6889.8,8090.270360576924,"(2030, 4235)"
26.06.2023 12:00:00,26.06.2023 13:00:00,6694.2,7860.627568681318,"(2030, 4236)"
26.06.2023 13:00:00,26.06.2023 14:00:00,6611.5,7763.555388621794,"(2030, 4237)"
26.06.2023 14:00:00,26.06.2023 15:00:00,6527.9,7665.425431547618,"(2030, 4238)"
26.06.2023 15:00:00,26.06.2023 16:00:00,6585.2,7732.747987637362,"(2030, 4239)"
26.06.2023 16:00:00,26.06.2023 17:00:00,6684.8,7849.74271062271,"(2030, 4240)"
26.06.2023 17:00:00,26.06.2023 18:00:00,6832.1,8022.751401671246,"(2030, 4241)"
26.06.2023 18:00:00,26.06.2023 19:00:00,6974.6,8190.125240384615,"(2030, 4242)"
26.06.2023 19:00:00,26.06.2023 20:00:00,6999.0,8218.817702609891,"(2030, 4243)"
26.06.2023 20:00:00,26.06.2023 21:00:00,6817.4,8005.606643772893,"(2030, 4244)"
26.06.2023 21:00:00,26.06.2023 22:00:00,6497.4,7629.870937499999,"(2030, 4245)"
26.06.2023 22:00:00,26.06.2023 23:00:00,6182.1,7259.650786401099,"(2030, 4246)"
26.06.2023 23:00:00,27.06.2023 00:00:00,5669.4,6657.618732829669,"(2030, 4247)"
27.06.2023 00:00:00,27.06.2023 01:00:00,5348.1,6280.344354395604,"(2030, 4248)"
27.06.2023 01:00:00,27.06.2023 02:00:00,5103.3,5992.901694711539,"(2030, 4249)"
27.06.2023 02:00:00,27.06.2023 03:00:00,4982.6,5851.189919871795,"(2030, 4250)"
27.06.2023 03:00:00,27.06.2023 04:00:00,4893.2,5746.233303571428,"(2030, 4251)"
27.06.2023 04:00:00,27.06.2023 05:00:00,5002.4,5874.498809523809,"(2030, 4252)"
27.06.2023 05:00:00,27.06.2023 06:00:00,5511.9,6472.85458962912,"(2030, 4253)"
27.06.2023 06:00:00,27.06.2023 07:00:00,6505.4,7639.6004052197795,"(2030, 4254)"
27.06.2023 07:00:00,27.06.2023 08:00:00,7123.2,8365.153076923076,"(2030, 4255)"
27.06.2023 08:00:00,27.06.2023 09:00:00,7347.6,8628.72,"(2030, 4256)"
27.06.2023 09:00:00,27.06.2023 10:00:00,7272.4,8540.449828296703,"(2030, 4257)"
27.06.2023 10:00:00,27.06.2023 11:00:00,7158.0,8406.143475274725,"(2030, 4258)"
27.06.2023 11:00:00,27.06.2023 12:00:00,7100.9,8339.127565819597,"(2030, 4259)"
27.06.2023 12:00:00,27.06.2023 13:00:00,6873.0,8071.526579670329,"(2030, 4260)"
27.06.2023 13:00:00,27.06.2023 14:00:00,6799.6,7985.365867673992,"(2030, 4261)"
27.06.2023 14:00:00,27.06.2023 15:00:00,6778.1,7960.155328525641,"(2030, 4262)"
27.06.2023 15:00:00,27.06.2023 16:00:00,6806.3,7993.312175480769,"(2030, 4263)"
27.06.2023 16:00:00,27.06.2023 17:00:00,6902.0,8105.741666666666,"(2030, 4264)"
27.06.2023 17:00:00,27.06.2023 18:00:00,6985.6,8203.961886446887,"(2030, 4265)"
27.06.2023 18:00:00,27.06.2023 19:00:00,7112.4,8352.917843406593,"(2030, 4266)"
27.06.2023 19:00:00,27.06.2023 20:00:00,7066.3,8298.81769974817,"(2030, 4267)"
27.06.2023 20:00:00,27.06.2023 21:00:00,6887.7,8089.1053640109885,"(2030, 4268)"
27.06.2023 21:00:00,27.06.2023 22:00:00,6579.9,7727.654191277471,"(2030, 4269)"
27.06.2023 22:00:00,27.06.2023 23:00:00,6286.0,7382.524198717949,"(2030, 4270)"
27.06.2023 23:00:00,28.06.2023 00:00:00,5784.6,6793.693540521978,"(2030, 4271)"
28.06.2023 00:00:00,28.06.2023 01:00:00,5389.4,6329.58379120879,"(2030, 4272)"
28.06.2023 01:00:00,28.06.2023 02:00:00,5124.7,6018.736061698717,"(2030, 4273)"
28.06.2023 02:00:00,28.06.2023 03:00:00,5017.9,5893.332851419413,"(2030, 4274)"
28.06.2023 03:00:00,28.06.2023 04:00:00,4926.2,5785.662881181319,"(2030, 4275)"
28.06.2023 04:00:00,28.06.2023 05:00:00,5050.9,5932.1479143772885,"(2030, 4276)"
28.06.2023 05:00:00,28.06.2023 06:00:00,5563.3,6533.979947916666,"(2030, 4277)"
28.06.2023 06:00:00,28.06.2023 07:00:00,6505.0,7640.0242101648355,"(2030, 4278)"
28.06.2023 07:00:00,28.06.2023 08:00:00,7167.6,8418.278921703297,"(2030, 4279)"
28.06.2023 08:00:00,28.06.2023 09:00:00,7440.6,8738.957445054944,"(2030, 4280)"
28.06.2023 09:00:00,28.06.2023 10:00:00,7444.9,8744.050389766482,"(2030, 4281)"
28.06.2023 10:00:00,28.06.2023 11:00:00,7381.8,8669.981559065933,"(2030, 4282)"
28.06.2023 11:00:00,28.06.2023 12:00:00,7321.4,8599.08319253663,"(2030, 4283)"
28.06.2023 12:00:00,28.06.2023 13:00:00,7076.3,8311.250432692308,"(2030, 4284)"
28.06.2023 13:00:00,28.06.2023 14:00:00,7011.1,8234.711906478937,"(2030, 4285)"
28.06.2023 14:00:00,28.06.2023 15:00:00,6918.0,8125.403228021978,"(2030, 4286)"
28.06.2023 15:00:00,28.06.2023 16:00:00,6898.5,8102.539362980769,"(2030, 4287)"
28.06.2023 16:00:00,28.06.2023 17:00:00,6943.7,8155.668150183149,"(2030, 4288)"
28.06.2023 17:00:00,28.06.2023 18:00:00,7039.1,8267.759756753663,"(2030, 4289)"
28.06.2023 18:00:00,28.06.2023 19:00:00,7111.6,8352.955178571428,"(2030, 4290)"
28.06.2023 19:00:00,28.06.2023 20:00:00,7081.9,8318.111470352564,"(2030, 4291)"
28.06.2023 20:00:00,28.06.2023 21:00:00,6878.1,8078.775652472527,"(2030, 4292)"
28.06.2023 21:00:00,28.06.2023 22:00:00,6581.3,7730.202422733516,"(2030, 4293)"
28.06.2023 22:00:00,28.06.2023 23:00:00,6292.3,7390.787491987179,"(2030, 4294)"
28.06.2023 23:00:00,29.06.2023 00:00:00,5788.1,6798.599166094322,"(2030, 4295)"
29.06.2023 00:00:00,29.06.2023 01:00:00,5390.1,6331.146304945054,"(2030, 4296)"
29.06.2023 01:00:00,29.06.2023 02:00:00,5118.6,6012.274982829671,"(2030, 4297)"
29.06.2023 02:00:00,29.06.2023 03:00:00,5004.3,5878.047572115384,"(2030, 4298)"
29.06.2023 03:00:00,29.06.2023 04:00:00,4941.4,5804.193554258241,"(2030, 4299)"
29.06.2023 04:00:00,29.06.2023 05:00:00,5044.9,5925.794054487179,"(2030, 4300)"
29.06.2023 05:00:00,29.06.2023 06:00:00,5548.4,6517.242351190475,"(2030, 4301)"
29.06.2023 06:00:00,29.06.2023 07:00:00,6474.5,7605.091775412088,"(2030, 4302)"
29.06.2023 07:00:00,29.06.2023 08:00:00,7025.1,8251.878995535713,"(2030, 4303)"
29.06.2023 08:00:00,29.06.2023 09:00:00,7156.2,8405.91368131868,"(2030, 4304)"
29.06.2023 09:00:00,29.06.2023 10:00:00,6985.1,8204.973834134615,"(2030, 4305)"
29.06.2023 10:00:00,29.06.2023 11:00:00,6852.9,8049.725724587911,"(2030, 4306)"
29.06.2023 11:00:00,29.06.2023 12:00:00,6779.7,7963.780503090659,"(2030, 4307)"
29.06.2023 12:00:00,29.06.2023 13:00:00,6571.4,7719.138337912087,"(2030, 4308)"
29.06.2023 13:00:00,29.06.2023 14:00:00,6574.4,7722.699935897434,"(2030, 4309)"
29.06.2023 14:00:00,29.06.2023 15:00:00,6563.1,7709.4638152472535,"(2030, 4310)"
29.06.2023 15:00:00,29.06.2023 16:00:00,6609.5,7764.006241414834,"(2030, 4311)"
29.06.2023 16:00:00,29.06.2023 17:00:00,6709.1,7881.042147435896,"(2030, 4312)"
29.06.2023 17:00:00,29.06.2023 18:00:00,6897.8,8102.743645833333,"(2030, 4313)"
29.06.2023 18:00:00,29.06.2023 19:00:00,7100.0,8340.30563186813,"(2030, 4314)"
29.06.2023 19:00:00,29.06.2023 20:00:00,7111.9,8354.325158539377,"(2030, 4315)"
29.06.2023 20:00:00,29.06.2023 21:00:00,6930.1,8140.804970238095,"(2030, 4316)"
29.06.2023 21:00:00,29.06.2023 22:00:00,6647.6,7808.989594780219,"(2030, 4317)"
29.06.2023 22:00:00,29.06.2023 23:00:00,6353.7,7463.77924793956,"(2030, 4318)"
